generic_name,kind,severity,field,status,requires_user_approval,summary,sources,current_value,proposed_value
ezogabine,proposed_row_update,critical,fda_black_box_warning,proposed,True,Directly contradicted by the 2016 FDA Potiga label and FDA safety communication.,https://www.accessdata.fda.gov/drugsatfda_docs/label/2016/022345s011lbl.pdf; https://www.fda.gov/drugs/drug-safety-and-availability/fda-drug-safety-communication-fda-determines-2013-labeling-adequate-manage-risk-retinal,No current FDA/DailyMed label identified.,Boxed warning in last FDA-approved Potiga label: retinal abnormalities and potential vision loss.
ezogabine,proposed_row_update,critical,fda_black_box_warning_source,proposed,True,DailyMed is not permissible for black-box verification and FDA sources identify a boxed warning.,https://www.accessdata.fda.gov/drugsatfda_docs/label/2016/022345s011lbl.pdf; https://www.fda.gov/drugs/drug-safety-and-availability/fda-drug-safety-communication-fda-determines-2013-labeling-adequate-manage-risk-retinal,FDA/DailyMed search on 05-20-2026: no current label found for terms [ezogabine; retigabine; Potiga; Trobalt].,"FDA Potiga prescribing information, May 2016, and FDA Drug Safety Communication, 06-16-2015: boxed warning for retinal abnormalities and potential vision loss identified for Potiga (ezogabine)."
ezogabine,proposed_row_update,medium,fda_black_box_warning_verified,proposed,False,Use the actual audit verification date for the corrected FDA boxed-warning finding.,https://www.accessdata.fda.gov/drugsatfda_docs/label/2016/022345s011lbl.pdf,05-20-2026,05-21-2026
ezogabine,proposed_row_update,critical,filter_enzyme_effect,proposed,True,FDA/NCBI sources contradict CYP inhibitor classification.,https://www.accessdata.fda.gov/drugsatfda_docs/label/2016/022345s011lbl.pdf; https://www.ncbi.nlm.nih.gov/books/NBK548304/,Inhibitor,None/Not a major inducer or inhibitor
ezogabine,proposed_row_update,critical,qt_interval_effect,proposed,True,FDA label supports QT effect; ILAE/GSK and EMA contradict safety-driven withdrawal wording.,https://www.accessdata.fda.gov/drugsatfda_docs/label/2016/022345s011lbl.pdf; https://www.ilae.org/files/dmfile/GSK_RetigabineTrobalt-Reminder.pdf; https://www.ema.europa.eu/en/documents/public-statement/public-statement-trobalt-withdrawal-marketing-authorisation-european-union_en.pdf,QT prolongation not typical; urinary/retinal toxicity drove withdrawal,"QT prolongation possible; FDA label reports mean 7.7-msec QT prolongation at 400 mg TID and recommends monitoring in at-risk patients. Global discontinuation was attributed by GSK/EMA to limited use/commercial reasons, not efficacy or safety."
ezogabine,proposed_row_update,medium,mechanism_source,proposed,False,"The withdrawal page supports market withdrawal, not mechanism; EMA EPAR and NCBI LiverTox support the mechanism.",https://www.ema.europa.eu/en/documents/overview/trobalt-epar-summary-public_en.pdf; https://pubmed.ncbi.nlm.nih.gov/32120063/; https://www.ncbi.nlm.nih.gov/books/NBK548304/,EMA Trobalt withdrawal page; Sills and Rogawski 2020 ASM mechanism review,EMA Trobalt EPAR summary; Sills and Rogawski 2020 ASM mechanism review; NCBI LiverTox Ezogabine
ezogabine,proposed_row_update,medium,mechanism_source_tier,proposed,False,No UK SmPC source was verified in the cited row sources; the verified source tier is EMA EPAR plus peer-reviewed/NCBI evidence.,https://www.ema.europa.eu/en/documents/overview/trobalt-epar-summary-public_en.pdf; https://pubmed.ncbi.nlm.nih.gov/32120063/,EMA/UK SmPC,EMA EPAR/peer-reviewed review
ezogabine,proposed_row_update,medium,evidence_sources,proposed,False,Names trusted sources that actually support the populated cells and removes DailyMed as a black-box source.,https://www.accessdata.fda.gov/drugsatfda_docs/label/2016/022345s011lbl.pdf; https://www.fda.gov/drugs/drug-safety-and-availability/fda-drug-safety-communication-fda-determines-2013-labeling-adequate-manage-risk-retinal; https://www.ncbi.nlm.nih.gov/books/NBK548304/; https://www.ema.europa.eu/en/documents/overview/trobalt-epar-summary-public_en.pdf; https://www.ema.europa.eu/en/documents/public-statement/public-statement-trobalt-withdrawal-marketing-authorisation-european-union_en.pdf; https://www.ilae.org/files/dmfile/GSK_RetigabineTrobalt-Reminder.pdf; https://pubmed.ncbi.nlm.nih.gov/32120063/,NCBI LiverTox anticonvulsants table; EMA Trobalt withdrawal page; ILAE/GSK discontinuation notice; Sills and Rogawski 2020 ASM mechanism review; FDA/DailyMed labeling,FDA Potiga prescribing information; FDA Potiga Drug Safety Communication; NCBI LiverTox Ezogabine; EMA Trobalt EPAR summary and withdrawal statement; ILAE/GSK Trobalt/Potiga discontinuation notice; Sills and Rogawski 2020 ASM mechanism review; cited PubMed RCTs
ezogabine,proposed_row_update,medium,year_fda_cleared,proposed,False,Adds exact EMA authorization and withdrawal dates from EMA withdrawal statement.,https://www.ema.europa.eu/en/documents/public-statement/public-statement-trobalt-withdrawal-marketing-authorisation-european-union_en.pdf; https://www.accessdata.fda.gov/drugsatfda_docs/label/2016/022345s011lbl.pdf,2011 FDA approval; EMA Trobalt/retigabine marketing authorisation granted 2011 and withdrawn 2018,2011 FDA approval; EMA Trobalt/retigabine marketing authorisation granted 28 Mar 2011 and withdrawn 19 Jul 2018
felbamate,fact_check,medium,minimum_effective_dose,missing_source,False,The FDA label supports 1200 mg/day as the recommended adult starting dose. It does not establish this as a formal minimum effective dose.,https://www.accessdata.fda.gov/drugsatfda_docs/label/2012/020189s027lbl.pdf,1200 mg/day,1200 mg/day (recommended adult initial dose; not independently established as a minimum effective dose)
felbamate,fact_check,critical,half_life_range,incorrect,True,"FDA labeling states a terminal half-life of 20-23 hours in subjects with normal renal function. The label separately notes renal impairment prolongs half-life by 9-15 hours, but does not support 14-23 h as the normal range.",https://www.accessdata.fda.gov/drugsatfda_docs/label/2012/020189s027lbl.pdf,14-23 h,20-23 h
felbamate,fact_check,medium,mechanism_source_tier,missing_source,False,The FDA label supports the 'unknown mechanism' and preclinical NMDA/GABA statements; the Sills and Rogawski review supports broader ASM mechanism classification. Current tier omits the peer-reviewed component used by the cell.,https://www.accessdata.fda.gov/drugsatfda_docs/label/2012/020189s027lbl.pdf; https://pubmed.ncbi.nlm.nih.gov/32165193/,FDA label,FDA label; peer-reviewed review
felbamate,fact_check,medium,qt_interval_effect,insufficient_evidence,False,"The FDA label describes no clinically significant mean blood-pressure or heart-rate changes, but it does not provide a dedicated QT/QTc study statement. The current value is plausible but stronger than the located source support.",https://www.accessdata.fda.gov/drugsatfda_docs/label/2012/020189s027lbl.pdf,No clinically meaningful QT effect established,No QT/QTc warning or clinically meaningful QT effect identified in reviewed FDA labeling
felbamate,fact_check,critical,adverse_symptoms_percentages,incorrect,True,"The current row mixes or rounds unsupported percentages. FDA adult add-on controlled-trial table gives headache 36.8%, nausea 34.2%, anorexia 19.3%, vomiting 16.7%, insomnia 17.5%. The boxed warning states aplastic anemia/hepatic failure risks are serious and not reliably quantified, so '<1%' is not source-supported.",https://www.accessdata.fda.gov/drugsatfda_docs/label/2012/020189s027lbl.pdf,"GI: anorexia 19%, GI: vomiting 17%, CNS: insomnia 16%, GI: nausea 12%, CNS: headache 12%, hematologic/hepatic: aplastic anemia/hepatic failure <1%","Adult controlled add-on trials: CNS: headache 36.8%, somnolence 19.3%, dizziness 18.4%, insomnia 17.5%; GI: nausea 34.2%, anorexia 19.3%, vomiting 16.7%, dyspepsia 12.3%; hematologic/hepatic: aplastic anemia and hepatic failure are boxed-warning risks and incidence is not reliably quantified in labeling."
felbamate,fact_check,high,evidence_sources,incorrect,False,"Wikipedia is not a trusted source for this audit, and DailyMed is not permissible for FDA boxed-warning verification. The proposed source list uses trusted domains and matches the row facts more directly.",https://api.fda.gov/drug/label.json?search=openfda.spl_set_id%3A%222f522701-397a-11de-8a39-0800200c9a66%22&limit=5; https://www.accessdata.fda.gov/drugsatfda_docs/label/2012/020189s027lbl.pdf; https://www.ncbi.nlm.nih.gov/books/NBK548256/; https://www.accessdata.fda.gov/scripts/opdlisting/oopd/detailedIndex.cfm?cfgridkey=33488; https://pubmed.ncbi.nlm.nih.gov/32165193/; https://www.ema.europa.eu/en/medicines/human/EPAR/taloxa,NCBI LiverTox anticonvulsants table; Wikipedia anticonvulsant drug-class list; FDA/DailyMed labeling; Sills and Rogawski 2020 ASM mechanism review,FDA/openFDA labeling; FDA Drugs@FDA/accessdata labeling; NCBI LiverTox felbamate; FDA orphan drug approval record; PubMed RCT records; Sills and Rogawski 2020 ASM mechanism review; EMA Taloxa EPAR for non-US trade name
felbamate,outcome_check,critical,diff_median_pct_change_maximum_effective_dose,incorrect,True,"PMID 8347179 verifies the 23 percentage-point differential from 19% decrease versus 4% increase in total seizure frequency. However, the cited PubMed abstract does not describe this as a median percent change, so the current MPC wording overstates the metric specificity.",https://pubmed.ncbi.nlm.nih.gov/8347179/; https://www.fda.gov/media/158280/download,23 % (drug minus placebo MPC differential at maximum effective dose/regimen: FelbamateStudyGroupinLennoxGastautSyndrome1993 felbamate up to 45 mg/kg/day or 3600 mg/day 23%),"23 percentage points (felbamate 19% decrease in total seizure frequency vs placebo 4% increase; FelbamateStudyGroupinLennoxGastautSyndrome1993, felbamate up to 45 mg/kg/day or 3600 mg/day; not confirmed as a median percent change in the PubMed abstract)"
felbamate,proposed_row_update,medium,fda_black_box_warning_source,proposed,False,DailyMed source is not permitted for boxed-warning verification by the audit instructions.,https://api.fda.gov/drug/label.json?search=openfda.spl_set_id%3A%222f522701-397a-11de-8a39-0800200c9a66%22&limit=5,"FDA/DailyMed SPL; status=boxed_warning_found; setid=2f522701-397a-11de-8a39-0800200c9a66; published=Dec 31, 2025; title=FELBATOL (FELBAMATE) TABLET FELBATOL (FELBAMATE) SUSPENSION [VIATRIS SPECIALTY LLC]; url=https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2f522701-397a-11de-8a39-0800200c9a66",FDA/openFDA drug label API; status=boxed_warning_found; spl_set_id=2f522701-397a-11de-8a39-0800200c9a66; effective_time=20250815; title=Felbatol / FELBAMATE; api_url=https://api.fda.gov/drug/label.json?search=openfda.spl_set_id%3A%222f522701-397a-11de-8a39-0800200c9a66%22&limit=5
felbamate,proposed_row_update,medium,evidence_sources,proposed,False,"Current source list includes Wikipedia and DailyMed; trusted row support should use FDA/openFDA/accessdata, NCBI/PubMed, and EMA sources.",https://api.fda.gov/drug/label.json?search=openfda.spl_set_id%3A%222f522701-397a-11de-8a39-0800200c9a66%22&limit=5; https://www.accessdata.fda.gov/drugsatfda_docs/label/2012/020189s027lbl.pdf; https://www.ncbi.nlm.nih.gov/books/NBK548256/; https://www.accessdata.fda.gov/scripts/opdlisting/oopd/detailedIndex.cfm?cfgridkey=33488; https://pubmed.ncbi.nlm.nih.gov/32165193/; https://www.ema.europa.eu/en/medicines/human/EPAR/taloxa,NCBI LiverTox anticonvulsants table; Wikipedia anticonvulsant drug-class list; FDA/DailyMed labeling; Sills and Rogawski 2020 ASM mechanism review,FDA/openFDA labeling; FDA Drugs@FDA/accessdata labeling; NCBI LiverTox felbamate; FDA orphan drug approval record; PubMed RCT records; Sills and Rogawski 2020 ASM mechanism review; EMA Taloxa EPAR for non-US trade name
felbamate,proposed_row_update,medium,mechanism_source,proposed,False,Replace DailyMed naming with FDA/openFDA or accessdata FDA labeling while retaining the peer-reviewed review source.,https://www.accessdata.fda.gov/drugsatfda_docs/label/2012/020189s027lbl.pdf; https://pubmed.ncbi.nlm.nih.gov/32165193/,FDA/DailyMed labeling; Sills and Rogawski 2020 ASM mechanism review,FDA/openFDA or FDA/accessdata labeling; Sills and Rogawski 2020 ASM mechanism review
felbamate,proposed_row_update,medium,fda_black_box_warning_source,proposed,False,DailyMed is not permissible for FDA boxed-warning verification in this audit; use FDA/openFDA metadata instead.,https://api.fda.gov/drug/label.json?search=openfda.spl_set_id%3A%222f522701-397a-11de-8a39-0800200c9a66%22&limit=5; https://www.accessdata.fda.gov/drugsatfda_docs/label/2012/020189s027lbl.pdf,"FDA/DailyMed SPL; status=boxed_warning_found; setid=2f522701-397a-11de-8a39-0800200c9a66; published=Dec 31, 2025; title=FELBATOL (FELBAMATE) TABLET FELBATOL (FELBAMATE) SUSPENSION [VIATRIS SPECIALTY LLC]; url=https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2f522701-397a-11de-8a39-0800200c9a66",FDA/openFDA drug label API; status=boxed_warning_found; spl_set_id=2f522701-397a-11de-8a39-0800200c9a66; effective_time=20250815; title=Felbatol / FELBAMATE; api_url=https://api.fda.gov/drug/label.json?search=openfda.spl_set_id%3A%222f522701-397a-11de-8a39-0800200c9a66%22&limit=5
felbamate,proposed_row_update,critical,half_life_range,proposed,True,FDA labeling supports terminal half-life 20-23 hours in normal renal function; 14-23 h was not verified against FDA label text.,https://www.accessdata.fda.gov/drugsatfda_docs/label/2012/020189s027lbl.pdf,14-23 h,20-23 h
felbamate,proposed_row_update,critical,adverse_symptoms_percentages,proposed,True,Current percentages conflict with FDA adverse-event tables and '<1%' for aplastic anemia/hepatic failure is not supported by labeling.,https://www.accessdata.fda.gov/drugsatfda_docs/label/2012/020189s027lbl.pdf,"GI: anorexia 19%, GI: vomiting 17%, CNS: insomnia 16%, GI: nausea 12%, CNS: headache 12%, hematologic/hepatic: aplastic anemia/hepatic failure <1%","Adult controlled add-on trials: CNS: headache 36.8%, somnolence 19.3%, dizziness 18.4%, insomnia 17.5%; GI: nausea 34.2%, anorexia 19.3%, vomiting 16.7%, dyspepsia 12.3%; hematologic/hepatic: aplastic anemia and hepatic failure are boxed-warning risks and incidence is not reliably quantified in labeling."
felbamate,proposed_row_update,critical,diff_median_pct_change_maximum_effective_dose,proposed,True,"23 is verified, but the cited abstract supports a total seizure-frequency percent-change differential, not explicitly a median percent-change differential.",https://pubmed.ncbi.nlm.nih.gov/8347179/,23 % (drug minus placebo MPC differential at maximum effective dose/regimen: FelbamateStudyGroupinLennoxGastautSyndrome1993 felbamate up to 45 mg/kg/day or 3600 mg/day 23%),"23 percentage points (felbamate 19% decrease in total seizure frequency vs placebo 4% increase; FelbamateStudyGroupinLennoxGastautSyndrome1993, felbamate up to 45 mg/kg/day or 3600 mg/day; not confirmed as a median percent change in the PubMed abstract)"
felbamate,proposed_row_update,medium,evidence_sources,proposed,False,Use trusted audit sources and remove Wikipedia/DailyMed dependency.,https://api.fda.gov/drug/label.json?search=openfda.spl_set_id%3A%222f522701-397a-11de-8a39-0800200c9a66%22&limit=5; https://www.accessdata.fda.gov/drugsatfda_docs/label/2012/020189s027lbl.pdf; https://www.ncbi.nlm.nih.gov/books/NBK548256/; https://www.accessdata.fda.gov/scripts/opdlisting/oopd/detailedIndex.cfm?cfgridkey=33488; https://pubmed.ncbi.nlm.nih.gov/32165193/; https://www.ema.europa.eu/en/medicines/human/EPAR/taloxa,NCBI LiverTox anticonvulsants table; Wikipedia anticonvulsant drug-class list; FDA/DailyMed labeling; Sills and Rogawski 2020 ASM mechanism review,FDA/openFDA labeling; FDA Drugs@FDA/accessdata labeling; NCBI LiverTox felbamate; FDA orphan drug approval record; PubMed RCT records; Sills and Rogawski 2020 ASM mechanism review; EMA Taloxa EPAR for non-US trade name
